case_id,time_s,command,state_name,state_code,fault_detected,fault_detected_code,fault_latched,fault_latched_code,vin_v,vout_v,iout_a,temperature_c,vref_cmd_v,duty_cmd,pwm_enable,soft_start_elapsed_ms
clear_while_ovp_active,0.00495,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,10.68,0.445,1,4.45
clear_while_ovp_active,0.005,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,10.8,0.45,1,4.5
clear_while_ovp_active,0.00505,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,10.92,0.455,1,4.55
clear_while_ovp_active,0.0051,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,11.04,0.46,1,4.6
clear_while_ovp_active,0.00515,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,11.16,0.465,1,4.65
clear_while_ovp_active,0.0052,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,11.28,0.47,1,4.7
clear_while_ovp_active,0.00525,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,11.4,0.475,1,4.75
clear_while_ovp_active,0.0053,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,11.52,0.48,1,4.8
clear_while_ovp_active,0.00535,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,11.64,0.485,1,4.85
clear_while_ovp_active,0.0054,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,11.76,0.49,1,4.9
clear_while_ovp_active,0.00545,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,11.88,0.495,1,4.95
clear_while_ovp_active,0.0055,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,12,0.5,1,5
clear_while_ovp_active,0.00555,ENABLE,RUN,3,NONE,0,NONE,0,24,12,5,35,12,0.5,1,5
clear_while_ovp_active,0.0056,ENABLE,RUN,3,NONE,0,NONE,0,24,12,5,35,12,0.5,1,5
clear_while_ovp_active,0.00565,ENABLE,RUN,3,NONE,0,NONE,0,24,12,5,35,12,0.5,1,5
clear_while_ovp_active,0.0057,ENABLE,RUN,3,NONE,0,NONE,0,24,12,5,35,12,0.5,1,5
clear_while_ovp_active,0.00575,ENABLE,RUN,3,NONE,0,NONE,0,24,12,5,35,12,0.5,1,5
clear_while_ovp_active,0.0058,ENABLE,RUN,3,NONE,0,NONE,0,24,12,5,35,12,0.5,1,5
clear_while_ovp_active,0.00585,ENABLE,RUN,3,NONE,0,NONE,0,24,12,5,35,12,0.5,1,5
clear_while_ovp_active,0.0059,ENABLE,RUN,3,NONE,0,NONE,0,24,12,5,35,12,0.5,1,5
clear_while_ovp_active,0.00595,ENABLE,RUN,3,NONE,0,NONE,0,24,12,5,35,12,0.5,1,5
clear_while_ovp_active,0.006,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00605,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0061,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00615,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0062,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00625,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0063,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00635,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0064,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00645,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0065,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
